#,objectid,highway,name,ref,kod,name_kz,name_ru,location,Shape__Length,len_km,start_km,end_km,ref2,ref3,data_kgp.kgp.Road.area,geometry_wkt
5660,103457,residential,,,6,,ул. Олимпийская,,1077.84966044816,,,,,,,"LINESTRING (76.96488880020728 43.18097260017318, 76.96473299999765 43.18157730000593, 76.96464280016 43.18194219952586, 76.96456140021884 43.18216310002104, 76.96453299998112 43.18223789973948, 76.96436429996402 43.18258340051445, 76.96404150024816 43.1831124002452, 76.96365960036971 43.18368560000224, 76.96342680016721 43.18393290051315, 76.96307920066127 43.18419449961865, 76.96289550057557 43.18439809967408, 76.96262999990009 43.184796399480994, 76.96227270038572 43.18542700010259, 76.96191459957413 43.18605900048067, 76.96187459939117 43.18612809961103, 76.96147479968239 43.186830499727314, 76.96143820052107 43.18692389985997, 76.96143149998737 43.18701410025776, 76.96144759959388 43.18721450049761, 76.96143610025993 43.187280899801785, 76.96140950024605 43.18733759944244, 76.96133669987711 43.18744210002954)"
5661,103460,residential,,,5,,пр.Алатау,,646.972335474168,,,,,,,"LINESTRING (76.79348984873856 43.20402212437929, 76.79358492103833 43.20383588050131, 76.79364829987658 43.203697999895034, 76.793837455431 43.20327714611065, 76.7939337162019 43.20298413301533, 76.79399075922242 43.2027554396246, 76.79405136765637 43.20239810391238, 76.79426884439674 43.20112467145024, 76.79449701737722 43.199863124697295)"
5662,103471,residential,,,6,,ул. Орен,,715.320776813937,,,,,,,"LINESTRING (77.01757600042896 43.33435630010037, 77.01718369985616 43.33540140025182, 77.01634479914493 43.33797839975439, 77.01630319996077 43.33811150032687, 77.01627510065867 43.33819880019342, 77.01625499995588 43.33825050043013, 77.01621389933669 43.33832500017829, 77.01570650032151 43.33874360008801, 77.01567539974803 43.33875140046477)"
5663,103475,residential,,,6,,ул. Керимсал (мкр.Алгабас),,520.730801857603,,,,,,,"LINESTRING (76.79020841349843 43.25949282637667, 76.7905263102095 43.25966050864582, 76.79115319054736 43.25998505461103, 76.79167311477256 43.26019276325172, 76.7918879064486 43.26026928596634, 76.79210276909147 43.260313597292196, 76.79231306739446 43.26035375379004, 76.79296906392729 43.260539305604276, 76.79439617250343 43.26095989695599)"
5664,103481,residential,,,6,,ул. Паклиевского,,795.436318670078,,,,,,,"LINESTRING (76.8372363001937 43.215205999605544, 76.836160100517 43.21498040023845, 76.83511790027723 43.214817300189566, 76.83409380019206 43.21465660043924, 76.8329689001489 43.21450079995074, 76.83196466181465 43.2143305075064, 76.83146945563281 43.21429398693246, 76.83087763294722 43.21421776981279, 76.83025015882295 43.21413635630832)"
5665,103482,residential,,,6,,ул. Панфилова,,677.165058954396,,,,,,,"LINESTRING (76.94267762512573 43.27036860282092, 76.94259982024232 43.271232741017315, 76.94251354963569 43.27165077889625, 76.94237074535332 43.27271835261551, 76.94224981414976 43.27378152284857, 76.94226249386999 43.2740160108856, 76.94233603534903 43.2740473993297, 76.94323751360128 43.2743025568042)"
5666,103484,residential,,,6,,ул. Панфилова,,1204.41946650339,,,,,,,"LINESTRING (76.94398890043752 43.26254220002143, 76.94393700027199 43.26296049972562, 76.94382509983198 43.263860200423885, 76.94381609961117 43.263932399784075, 76.94366070005013 43.2651612999615, 76.94361770039245 43.26550180052247, 76.9434541998242 43.26679629950889, 76.9434460000023 43.266861199924335, 76.9434050997074 43.26718550014806, 76.94304649943251 43.27012300016045, 76.94302270036569 43.27038909997061)"
5667,103486,residential,,,6,,ул. Панфилова,,431.985573424778,,,,,,,"LINESTRING (76.95283366511424 43.22376421961753, 76.95267044751535 43.22389261244404, 76.95263568091721 43.223952146463496, 76.9525947267234 43.22408851632299, 76.95251497698742 43.22428278769702, 76.95243490565456 43.224393581657054, 76.9523167008379 43.22453036880591, 76.95209601711196 43.22475302455045, 76.95157336739818 43.22521897097874, 76.9511806005998 43.225455099850386, 76.95041387952163 43.2258952772132)"
5668,103490,residential,,,6,,ул. Парасат,,1506.41832203125,,,,,,,"LINESTRING (76.90626350059895 43.161492999527724, 76.90631220006713 43.16148869973249, 76.90635480087286 43.161497999792125, 76.90636169993427 43.16153310057526, 76.90631542232407 43.16209300736675, 76.90638672609974 43.162717131458265, 76.90639623297042 43.16300838722938, 76.90640499962926 43.16374369963929, 76.90642000149452 43.164392613062255, 76.90643188530738 43.16455297278886, 76.90649724672747 43.164813014251294, 76.9064378267647 43.16502104727948, 76.90642000149452 43.16527675314951, 76.9064378267647 43.16567981331562, 76.90655072523298 43.16601352754516, 76.90662202900866 43.16629956658154, 76.90663985517715 43.16654226526005, 76.90652695670887 43.167153342842745, 76.9064437691203 43.16746537918159, 76.90631898683911 43.16783808836514, 76.90625829935345 43.16820709937729, 76.9061644954749 43.1688283555327, 76.90620608926916 43.169101380748245, 76.90626150005082 43.1693373003614, 76.9063081001562 43.16963569998596, 76.9063442995672 43.16993239930651, 76.90638050077482 43.17022910046161, 76.90630680029399 43.17071760055885, 76.90622149986787 43.17122669998497)"
5669,103497,residential,,,6,,ул. Пивзаводская,,425.658348974617,,,,,,,"LINESTRING (76.96424610053724 43.22681920012222, 76.96409370045099 43.226969400189475, 76.96390169993207 43.2271344994638, 76.9636924005557 43.22728140047279, 76.96352119962883 43.227380799818974, 76.96318110015723 43.22755100018001, 76.96296780058289 43.22770849990728, 76.9626507006775 43.227971399783456, 76.96207099985834 43.22845870014019, 76.96197920012115 43.22855650049604, 76.96191469928714 43.2286504003146, 76.9617848999151 43.22868409974994, 76.96155940032091 43.228731500553806)"
5670,103506,residential,,,6,,ул. Погодина,,1168.89004816482,,,,,,,"LINESTRING (76.97101620067544 43.27697850020149, 76.9712549001144 43.277570300194654, 76.97156409933689 43.277989100275995, 76.97217910035342 43.27885620012948, 76.9727484992929 43.27968200008107, 76.97330960049409 43.28051499959614, 76.97387460038362 43.281338499910376, 76.97444460029602 43.28219399981509, 76.97504989950751 43.28304010021375, 76.9755974999283 43.28384599947972)"
5671,103510,residential,,,6,,ул. Полетаева,,1256.17892201175,,,,,,,"LINESTRING (76.96900579981563 43.27870130016018, 76.96925890014694 43.27869489947788, 76.96939850013871 43.27872530058744, 76.96956899948134 43.27876719961565, 76.96971129980886 43.2787778002627, 76.96997570004814 43.27876769992384, 76.97010369919636 43.27877519996841, 76.97072139965033 43.278867599944896, 76.97088599975646 43.27912000024403, 76.9709656003721 43.27925390010823, 76.97160850036641 43.2801476997574, 76.97217230010672 43.28096149941467, 76.97274669996737 43.28177739984093, 76.97332740061144 43.28261060020631, 76.97376850036541 43.28323529991333, 76.9738948996141 43.28343660031678, 76.97448339943146 43.28423209997215, 76.97510019977352 43.28503510026895)"
5672,103511,residential,,,6,,ул. Политехническая,,614.862559177138,,,,,,,"LINESTRING (76.931946331877 43.233291444056725, 76.93388237468912 43.23465751038955, 76.93566662108285 43.23589986736449, 76.9357707250445 43.23596913060275, 76.93598167732101 43.236012443238145)"
5673,103513,residential,,,6,,ул. Потанина,,571.15315662474,,,,,,,"LINESTRING (76.95615720079846 43.26947849973498, 76.95600970012374 43.27040719988275, 76.95588170007723 43.27136949954875, 76.9557872000043 43.272053700314586, 76.95574960011976 43.27227829962425, 76.95567719950111 43.27277049970152, 76.95560610054132 43.27319250041786)"
5674,103514,residential,,,6,,ул. Аксенгир (мкр.Алгабас),,458.068505269584,,,,,,,"LINESTRING (76.79759919739563 43.2604905537735, 76.79779013341097 43.260456801275446, 76.79903355537611 43.259922589648276, 76.79911828806696 43.25976444047705, 76.80008549964181 43.259473099482314, 76.80025091092665 43.25939460071964, 76.80060267681885 43.259346135168876, 76.80112081878652 43.259276897853255, 76.80118974561998 43.25927343578913, 76.8012277748992 43.25928901442188)"
5675,103518,residential,,,6,,ул. Пугачёва,,860.778001397474,,,,,,,"LINESTRING (76.94919023306916 43.33689541307711, 76.9432858160141 43.33867660984422, 76.94205250189252 43.33905832969553)"
5676,103637,residential,,,6,,ул. Фёдорова,,1317.29726912742,,,,,,,"LINESTRING (76.89992050536095 43.27043346933946, 76.89866725313166 43.26998344977966, 76.8975963265657 43.269601058511554, 76.89680302164336 43.26930657716315, 76.8962712809789 43.269102350002136, 76.89357640070355 43.26814960769462, 76.89349323826782 43.26813246080637, 76.89343204323403 43.268127943509064, 76.89311182707291 43.268160477068896, 76.88884806879827 43.268468851337936)"
5677,103528,residential,,,6,,ул. Пушкина,,1867.19934969697,,,,,,,"LINESTRING (76.9552022000233 43.243272199574, 76.9550004994959 43.245231200290846, 76.95483490046317 43.24637450022228, 76.95473580011767 43.24697170031274, 76.95463509987262 43.24772969991557, 76.95451640008424 43.24864789955816, 76.95450219951623 43.24874630024164, 76.95446940022858 43.248938999865594, 76.95439040058586 43.249569099772096, 76.95432809972597 43.2500104992629, 76.95428389991905 43.25038579990194, 76.95407519971897 43.2520345004774, 76.95389139992025 43.25361060010848, 76.95387889986307 43.253718200272125, 76.95382900024568 43.254068399511546, 76.9537871001259 43.254361899907884, 76.95373369977384 43.254791300298166, 76.95365069993314 43.255436300359165)"
5678,103537,residential,,,6,,ул. Радостовца,,434.474884714686,,,,,,,"LINESTRING (76.89580301886569 43.195596598621684, 76.89584099334769 43.19617162812218, 76.89591586253675 43.19698773348772, 76.89595151487376 43.19721904834593, 76.89594839951633 43.197763300156765, 76.89603439973006 43.19843500011746)"
5679,103538,residential,,,6,,ул. Радостовца Владимира,,2815.23019136159,,,,,,,"LINESTRING (76.89626840008181 43.20042640023156, 76.89640402862172 43.20188847925982, 76.89648008628185 43.20264040439683, 76.89662269383321 43.20389128265994, 76.89666547699693 43.20425510653229, 76.89666547699693 43.204733271544576, 76.89665121624182 43.204882264893584, 76.89663695458836 43.20502432692977, 76.89660843307809 43.20527033682933, 76.89657991156781 43.20547823203154, 76.89624960013951 43.20768759983581, 76.89596090047183 43.20976719970921, 76.89592829971187 43.209978399754725, 76.89591869941641 43.2100645001698, 76.89585690430803 43.21066061244169, 76.89567864441966 43.21194683736886, 76.89537865831875 43.21396387682385, 76.89521475530526 43.21534163156446, 76.89491940001963 43.217106500091035, 76.89488039966157 43.217387399660936, 76.89485839992025 43.21752070012209, 76.89484179995213 43.217637800218, 76.89483839982879 43.21766179984092, 76.89479400059587 43.21797539993739, 76.8947704997697 43.218141100315506, 76.89472620024978 43.218453399784785, 76.89470159988572 43.218626900253525, 76.89469159984 43.21869740010294, 76.89468100061795 43.218772500041396)"
5680,103544,residential,,,6,,ул. Розы Баглановой,,2581.04457664144,,,,,,,"LINESTRING (76.97477089984825 43.245899200612236, 76.9748448006534 43.24599580038517, 76.97485599995005 43.246082299476704, 76.9740440001883 43.24676729942043, 76.97403200049276 43.246853399577375, 76.97420179914944 43.2472175998732, 76.9761324664429 43.251351077725744, 76.97630444261586 43.25181299060689, 76.97640248833922 43.25212218244474, 76.97639649388132 43.25233601646706, 76.97628374363507 43.253035790911056, 76.97622670061452 43.25455221923975, 76.97620562613797 43.25581703442893, 76.97623058223486 43.25592868569278, 76.97638032061296 43.2561649697029, 76.97642310287836 43.256292199074046, 76.97648371131226 43.25681149985971, 76.97664400040335 43.25751279956216, 76.97648950005596 43.258300399559815, 76.97687570016964 43.25968179967828, 76.9771418000214 43.260338100197245, 76.97805160026645 43.26126940019268, 76.97856659992726 43.26130690006792, 76.97876400021937 43.26157570028738)"
5681,103546,residential,,,6,,ул. Рудзутака,,1085.4941525869,,,,,,,"LINESTRING (76.99375919996474 43.27944240005269, 76.99335570009532 43.279408099554615, 76.99264969974048 43.27937479964362, 76.99208370002604 43.279206299905034, 76.99191710027009 43.27916439987119, 76.99163760024922 43.27905070039883, 76.99135680036613 43.278849000279386, 76.99093889960439 43.27851660027797, 76.99046219961572 43.27820309982508, 76.98964820020416 43.27757089992227, 76.98902449990241 43.276793800321904, 76.98820409999442 43.276015599879905, 76.98731499962851 43.27515070027623, 76.98694379958341 43.274792799972325)"
5682,103558,residential,,,6,,ул. Сабденова,,3717.65853802751,,,,,,,"LINESTRING (76.78258867957803 43.2128933927034, 76.78256219993841 43.21296830075995, 76.78252760042692 43.21310939988262, 76.78230023952344 43.21394973478209, 76.78234993971486 43.21399613423207, 76.78319349998745 43.21415080011973, 76.78437960045432 43.21434029970147, 76.78517070001266 43.21446899978191, 76.78548080024537 43.214503700218515, 76.78570190078962 43.2145342001596, 76.78585330015264 43.214534799853475, 76.78610780005916 43.214504299912704, 76.78639509925334 43.214425299973804, 76.7868213004483 43.2143165999287, 76.78701739997987 43.21427679934755, 76.78716459971896 43.21427359987541, 76.78734139984498 43.2142965002882, 76.78741760033726 43.21432310034519, 76.78755429966901 43.21437069955676, 76.78770410003085 43.21443030048675, 76.78781630050817 43.214488099656776, 76.788428099929 43.214796000022126, 76.78938020004414 43.21517340043925, 76.79024810016938 43.2155630003845, 76.79071420003768 43.21575800008146, 76.79094790035211 43.21586299930749, 76.79225960056705 43.21645270005129, 76.79284070006311 43.21669579970127, 76.79340620031424 43.21694030001308, 76.7938331003985 43.21711909967668, 76.79456260068119 43.21742460053453, 76.79491919950961 43.2175741998623, 76.79569670037117 43.217900300326455, 76.79635419978551 43.2181760998009, 76.79796030037694 43.218871599688754, 76.80039710006102 43.21989860047719, 76.80045520039867 43.21992289968536, 76.80091970036744 43.22011539981847, 76.80137569957874 43.220252699974, 76.80192889919867 43.22041909984865, 76.80258700048424 43.220682899845166, 76.80273770005968 43.22078350005089, 76.80288510012308 43.22092409994583, 76.8030140002815 43.22101190000722, 76.80406540016814 43.22144969982047, 76.80512190068895 43.22184739973012, 76.80572289966517 43.2220673002148, 76.80597060022329 43.222163100530985, 76.8060755998053 43.222215000270445, 76.80618069999858 43.22227460007943, 76.80723670015779 43.222736900347826, 76.808292600604 43.22319920038362, 76.80930590024447 43.223642900018916, 76.81036190040369 43.2240927004306)"
5683,103560,residential,,,6,,ул. Гожахмета Садвакасова (мкр.Достык),,2733.68844374086,,,,,,,"LINESTRING (76.83987423985644 43.20907826195233, 76.83913225388964 43.210659684035626, 76.83860590042194 43.211945300097014, 76.83795260063158 43.21354000041638, 76.8372363001937 43.215205999605544, 76.83660660004415 43.21660899964531, 76.83653099962646 43.21667889953638, 76.83646250039112 43.21670930018988, 76.83622859975237 43.21727790032089, 76.83621229982155 43.217334500077854, 76.83603390069433 43.217818599763426, 76.83589640006538 43.218156799449346, 76.83568800080091 43.21858919996537, 76.8353708999972 43.21945599956331, 76.8350409999973 43.220198999649625, 76.83491060055067 43.22051020059433, 76.83466220379819 43.22123690885336, 76.83434139924059 43.22203099964022, 76.83402137711555 43.2228002786462, 76.83377123763142 43.22345337043333, 76.83365729981237 43.223687999933844, 76.8334572000828 43.224129299577314, 76.83333799993284 43.22453130027367, 76.83303439990952 43.2253324005068, 76.83284139956567 43.22581559950083, 76.83270189928687 43.22616570059985)"
5684,103573,residential,,,6,,ул. Самал,,158.725108380984,,,,,,,"LINESTRING (76.89526849971209 43.19473409987752, 76.89546480046627 43.194729800457694, 76.89552260076663 43.194724899839144, 76.8955579000657 43.1947058003246, 76.89556819925042 43.19467519943718, 76.8955591999279 43.194649200524545, 76.89552319994291 43.194599200115974, 76.89597480010423 43.19486370055497, 76.89614119953586 43.19512130051834)"
